Name,Team,PA,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,AVG,xBA,SLG,xSLG,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
"Ryan Vilade","TBR",16,10,91.89999694824219,110.5,111.3,29.6,1,0.1,5,0.5,0.125,0.18250000104308128,0.375,0.38324999436736107,0.20720310509204865,0.23537500016391277,"Ryan Vilade",22165,668723
"Miles Mastrobuoni","SEA",9,4,91.73333231608073,101,101,17.333333333333332,0,0,1,0.25,0.285714285,0.17142856972558157,0.285714285,0.21942857333592006,0.3103169798851013,0.2343274988234043,"Miles Mastrobuoni",20017,670156
"Paul Goldschmidt","NYY",54,36,84.5055554707845,104.3,107.8,6.916666666666667,5,0.13888889,13,0.36111111,0.25,0.1715882372330217,0.557692307,0.3406274544038609,0.35486359397570294,0.2341743412093734,"Paul Goldschmidt",9218,502671
"Dane Myers","CIN",20,13,88.80000097101384,98.3,104.3,20.727272727272727,0,0,3,0.23076923,0.222222222,0.17152941572096417,0.333333333,0.2382352892857264,0.28543218970298767,0.23343368188331,"Dane Myers",22054,667472
"Jake Mangum","PIT",47,35,84.2911771886489,100.7,103.4,-0.4117647058823529,1,0.02857143,9,0.25714286,0.282608695,0.2188000006808175,0.347826086,0.29306666337781484,0.285209650688983,0.2321221763673036,"Jake Mangum",26202,663968
"Jose Siri","LAA",28,20,88.80500030517578,105,106.9,19,1,0.05,7,0.35,0.153846153,0.16965384724048468,0.269230769,0.3407692244419685,0.19378569509301866,0.23177214871559823,"Jose Siri",17452,642350
"Christian Walker","HOU",52,34,87.35588208366843,104.1,107.9,16.235294117647058,0,0,13,0.38235294,0.191489361,0.17223404239902787,0.319148936,0.24972340293188997,0.2653245318394441,0.23123269198605648,"Christian Walker",13419,572233
"Braxton Fulford","COL",12,5,90.71999969482422,109.5,109.5,28.4,1,0.2,2,0.4,0.2,0.13309999962802976,0.3,0.18020000120159238,0.2987296978632609,0.23018783579270044,"Braxton Fulford",29704,690924
"Matt Chapman","SFG",50,26,87.8576912513146,102.4,112.1,16.923076923076923,1,0.03846154,7,0.26923077,0.093023255,0.1463488358571086,0.116279069,0.20281395368104757,0.16331298112869264,0.22899468258023262,"Matt Chapman",16505,656305
"Andruw Monasterio","BOS",24,17,90.37647112678079,101.5,101.9,26.11764705882353,2,0.11764706,6,0.35294118,0.130434782,0.18873913229807562,0.260869565,0.3017391241762949,0.18893573681513467,0.22752583182106415,"Andruw Monasterio",19455,655316
"Coby Mayo","BAL",34,17,95.7117655137006,113,113,25,1,0.05882353,9,0.52941176,0.166666666,0.13303333086272082,0.333333333,0.2565333308031162,0.2693961823687834,0.22704353260205073,"Coby Mayo",28312,691723
"Jo Adell","LAA",53,37,88.66666624281142,105.4,108.7,18.805555555555557,3,0.08108108,14,0.37837838,0.2,0.16912244868521786,0.38,0.2952244932554206,0.2722576766643884,0.2269016962784987,"Jo Adell",20220,666176
"Luis Torrens","NYM",23,16,83.19333140055339,98.4,105,14.133333333333333,0,0,4,0.25,0.19047619,0.18679999755695462,0.19047619,0.2174000003375113,0.21587268165920093,0.22396545061333614,"Luis Torrens",15905,620443
"Chase Meidroth","CHW",53,29,87.09259287516277,101.2,102.8,5.444444444444445,0,0,7,0.24137931,0.265306122,0.19168750243261456,0.306122448,0.2339166688422362,0.2854985729703363,0.22356692185768715,"Chase Meidroth",31580,805367
"Jorge Mateo","ATL",13,9,89.8222190009223,103.2,103.2,20.666666666666668,0,0,4,0.44444444,0.076923076,0.19707692299897855,0.076923076,0.32692307004561794,0.06858013684933002,0.22246153881916633,"Jorge Mateo",17273,622761
"David Hamilton","MIL",25,16,89.6538452735314,102.1,104.6,3.076923076923077,1,0.0625,3,0.1875,0.272727272,0.18540908599441702,0.409090909,0.2699545513499867,0.30986445883046027,0.21928782825884613,"David Hamilton",27531,666152
"Jase Bowen","SDP",7,3,81.04999923706055,100,100,20,0,0,1,0.33333333,0.166666666,0.13420000076293945,0.333333333,0.15060000419616698,0.2803971597126552,0.21926999588807425,"Jase Bowen",26047,687749
"Jarred Kelenic","TEX",10,3,75.16666666666667,92,92,11,0,0,0,0,0.125,0.109375,0.125,0.11650000140070915,0.229044634103775,0.21882399916648865,"Jarred Kelenic",22558,672284
"Oswald Peraza","LAA",31,20,87.2949993133545,102.9,109,6.75,1,0.05,8,0.4,0.225806451,0.20574193231521115,0.29032258,0.2960000069391343,0.2253020828770053,0.21641935119705816,"Oswald Peraza",22823,672724
"Brandon Valenzuela","TOR",23,11,85.9000015258789,99.7,105.8,18.545454545454547,0,0,5,0.45454545,0.15,0.13635000130161642,0.2,0.19309999607503414,0.22368557556815769,0.21386347646298615,"Brandon Valenzuela",23813,678218
"Maikel Garcia","KCR",11,9,91.52222357855902,102.5,102.5,22,0,0,4,0.44444444,0.1,0.16769999861717225,0.2,0.21470000743865966,0.17843455618078058,0.2123290950601751,"Maikel Garcia",22715,672580
"Ryan Ward","LAD",17,11,86.00000228881837,101.4,106.1,31.7,1,0.09090909,2,0.18181818,0.133333333,0.12921428454241582,0.133333333,0.19571428719375814,0.18717577176935532,0.2090775000397116,"Ryan Ward",27449,669899
"Dylan Beavers","BAL",7,2,85.55000305175781,102.2,102.2,45.5,1,0.5,1,0.5,0,0.08916666110356648,0,0.21516666809717813,0.09992175442831856,0.20823143209729875,"Dylan Beavers",31695,687637
"Brett Sullivan","COL",11,10,85.85,97.4,98.9,27.2,0,0,3,0.3,0.1,0.15299999862909316,0.1,0.20489999651908875,0.1446358236399564,0.20541999556801535,"Brett Sullivan",18217,664954
"Alika Williams","ATH",23,14,81.95714242117745,104.6,104.8,27.928571428571427,0,0,4,0.28571429,0.304347826,0.2124782567438872,0.391304347,0.25913043644117273,0.303668024747268,0.205130433258803,"Alika Williams",27604,675961
"Logan O'Hoppe","LAA",34,22,81.81818069111218,99.7,102.7,26.045454545454547,0,0,6,0.27272727,0.272727272,0.18275757240851156,0.393939393,0.25381818622223695,0.3016321886988247,0.20337118186494885,"Logan O'Hoppe",24729,681351
"Ha-Seong Kim","ATL",20,9,87.8111106024848,99.5,99.5,39.55555555555556,1,0.11111111,2,0.22222222,0,0.09247058547814102,0,0.18052941177259474,0.1049178421497345,0.20329299923032523,"Ha-Seong Kim",27506,673490
"Spencer Steer","CIN",45,27,88.92173833432405,102.9,103.6,14.130434782608695,4,0.14814815,8,0.2962963,0.186046511,0.13392499648034573,0.395348837,0.3204249968752265,0.2571119706739079,0.20269804738643693,"Spencer Steer",26323,668715
"Christian Moore","LAA",22,10,93.88000411987305,106.2,107.3,15.6,1,0.1,5,0.5,0.2,0.18759999871253968,0.2,0.24095000624656676,0.19389179078015414,0.2020736424760385,"Christian Moore",34979,695681
"Kyle Higashioka","TEX",28,17,86.59374856948853,103.9,105.3,21.8125,0,0,6,0.35294118,0.16,0.14683999940752984,0.16,0.17772000342607497,0.20230442711285182,0.2019592858850956,"Kyle Higashioka",5517,543309
"Colby Thomas","ATH",19,13,86.33846106896034,101.1,104.1,28.846153846153847,2,0.15384615,3,0.23076923,0.157894736,0.1482631552376245,0.315789473,0.32910525367448207,0.20184238960868434,0.200684204599575,"Colby Thomas",31855,687515
"Nick Madrigal","LAA",9,7,89.14285714285714,94.6,94.6,-1.7142857142857142,0,0,0,0,0,0.1352499984204769,0,0.18512500077486038,0.07771692011091444,0.20040222009023032,"Nick Madrigal",20521,663611
"Eli White","ATL",26,16,84.66666615804037,100.2,105.7,10.933333333333334,0,0,3,0.1875,0.16,0.18999999897399297,0.16,0.2201250019716099,0.16406228450628427,0.20034480053931475,"Eli White",19346,642201
"Victor Robles","SEA",28,21,86.86000137329101,96.3,101.9,18.45,0,0,4,0.19047619,0.153846153,0.16253846668853209,0.153846153,0.21176922865785086,0.1773239885057722,0.20008000119456223,"Victor Robles",18363,645302
"Rob Refsnyder","SEA",20,15,80.742856161935,97.2,100.6,14.5,0,0,3,0.2,0.058823529,0.14794117242426558,0.058823529,0.1732941160855048,0.12218044933519866,0.19990810364680855,"Rob Refsnyder",13770,608701
"Leody Taveras","BAL",44,24,89.81739210045856,102.1,107.8,12.782608695652174,1,0.04166667,9,0.375,0.19047619,0.1705238065194516,0.309523809,0.23635714177397035,0.2344502711837942,0.19950545333664527,"Leody Taveras",18900,665750
"Connor Norby","MIA",16,9,84.45555623372395,101.2,101.2,9.88888888888889,0,0,3,0.33333333,0.133333333,0.1631333351135254,0.133333333,0.21993332703908283,0.15515848994255066,0.19891375117003918,"Connor Norby",29592,681393
"Rhys Hoskins","CLE",42,20,87.72999877929688,99.4,101.6,37.75,1,0.05,7,0.35,0.184210526,0.12931578777620176,0.315789473,0.20889473446387505,0.26127466559410095,0.19796414318538846,"Rhys Hoskins",16472,656555
"Pedro Ramírez","CHC",17,11,85.31999969482422,96.1,96.1,11.7,0,0,3,0.27272727,0.25,0.20425000553950667,0.3125,0.24525000480934978,0.2461220733821392,0.1964375013485551,"Pedro Ramirez",29218,699393
"Jacob Young","WSN",31,24,84.78333330154419,100.8,105.2,-4.333333333333333,1,0.04166667,7,0.29166667,0.129032258,0.19429032273230054,0.161290322,0.2532258038258841,0.12703074755207186,0.1943225846475651,"Jacob Young",29931,696285
"Nick Fortes","TBR",21,18,81.48333189222548,99.4,106,13.944444444444445,0,0,4,0.22222222,0.15,0.17295000106096267,0.15,0.20625000037252902,0.1621457054501488,0.19217304353203093,"Nick Fortes",21538,663743
"Tristan Gray","MIN",27,17,85.71875023841858,102.7,103.4,5.375,0,0,4,0.23529412,0.192307692,0.17542307537335616,0.23076923,0.21561538943877587,0.20477582348717582,0.19109703600406647,"Tristan Gray",19877,656484
"Daylen Lile","WSN",44,35,83.03714196341379,95.6,104.4,18.057142857142857,0,0,4,0.11428571,0.142857142,0.16392857541186026,0.19047619,0.21640476029798655,0.17167481238191779,0.19034699790857054,"Daylen Lile",29995,695734
"Adley Rutschman","BAL",20,16,82.85624885559082,94.5,97.7,7.6875,0,0,1,0.0625,0.117647058,0.16017647366970778,0.117647058,0.21182352600290494,0.12412679195404053,0.18983099684119226,"Adley Rutschman",26288,668939
"Eugenio Suárez","CIN",39,19,87.6368428280479,100.3,103.6,20.210526315789473,0,0,4,0.21052632,0.142857142,0.12628571093082427,0.285714285,0.1709142872265407,0.23644704085129958,0.1885258429325544,"Eugenio Suarez",12552,553993
"Elias Díaz","TEX",23,17,81.89411836511948,104.7,109.3,11.176470588235293,0,0,3,0.17647059,0.272727272,0.1933636353774504,0.363636363,0.24640908972783523,0.2649053387019945,0.18739130445148633,"Elias Diaz",11680,553869
"Liam Hicks","MIA",15,10,81.8888922797309,95.8,96.5,-0.1111111111111111,0,0,2,0.2,0.23076923,0.1526153844136458,0.23076923,0.17753846370256865,0.24100554415157863,0.18632999914033072,"Liam Hicks",29844,689414
"Ronny Mauricio","NYM",12,8,91.51249980926514,108.3,108.3,11.25,1,0.125,3,0.375,0.083333333,0.15475000018098703,0.166666666,0.2824166683712974,0.10527731974919637,0.18566666663779566,"Ronny Mauricio",23698,677595
"Everson Pereira","CHW",5,2,80.5999984741211,85,85,-3.5,0,0,0,0,0,0.05850000120699406,0,0.061249999329447746,0.139890456199646,0.18192400634288788,"Everson Pereira",23695,677592
"Austin Wells","NYY",23,16,87.98124980926514,100.4,101.1,20.8125,0,0,7,0.4375,0.086956521,0.18213043612448257,0.130434782,0.23508695731162216,0.09368998330572377,0.18173913398514624,"Austin Wells",27562,669224
"Drew Millas","WSN",16,11,87.93636391379617,97,103.2,19.90909090909091,0,0,3,0.27272727,0.266666666,0.12833333074425657,0.333333333,0.202599998905013,0.2917742282152176,0.17835212554200552,"Drew Millas",25643,686452
"Davis Schneider","TOR",23,16,92.56250190734863,105.7,108.2,46.25,2,0.125,9,0.5625,0.181818181,0.1149545433846387,0.409090909,0.30890909108248626,0.23783127380454022,0.17782608808382697,"Davis Schneider",23565,676914
"Mickey Moniak","COL",19,14,87.41428811209542,100.9,106.7,14.5,0,0,3,0.21428571,0.105263157,0.166789474063798,0.105263157,0.2426842090330626,0.09384650305697792,0.17657894680374547,"Mickey Moniak",19956,666160
"Stuart Fairchild","CLE",9,1,88.9000015258789,88.9,88.9,23,0,0,0,0,0,0.022428572177886963,0,0.03571428571428571,0.15543384022182888,0.17413777940803105,"Stuart Fairchild",20321,656413
"Petey Halpin","CLE",25,17,86.62857137407575,103,105.9,21.785714285714285,1,0.05882353,4,0.23529412,0.173913043,0.16073913159577743,0.260869565,0.24443478104860886,0.185763506785683,0.174086956874184,"Petey Halpin",27931,690984
"Drake Baldwin","ATL",45,23,83.47826186470364,102.8,112.8,-5.086956521739131,1,0.04347826,7,0.30434783,0.046511627,0.1297209317427735,0.116279069,0.22074418696899747,0.09718556404113769,0.17340564239356254,"Drake Baldwin",31539,686948
"Daniel Susac","SFG",17,11,89.79999750310725,101.7,104.5,22.09090909090909,1,0.09090909,4,0.36363636,0.0625,0.12774999684188515,0.0625,0.1737499968148768,0.05244363406125237,0.1667058866690187,"Daniel Susac",31441,691740
"Jahmai Jones","DET",10,4,82.95000076293945,108.1,108.1,-5.5,0,0,1,0.25,0.222222222,0.11300000175833702,0.222222222,0.12166666487852733,0.24825358390808105,0.16286200173199178,"Jahmai Jones",18872,663330
"Jake Rogers","DET",15,9,90.73333231608073,102.5,102.5,18.11111111111111,0,0,3,0.33333333,0.142857142,0.12035714502313308,0.142857142,0.16900000721216202,0.16550238927205405,0.1626413325468699,"Jake Rogers",19452,668670
"Kameron Misner","KCR",21,11,84.16000061035156,96.8,97.8,17.3,0,0,2,0.18181818,0.15,0.15139999687671662,0.2,0.22554999887943267,0.15232056975364686,0.16194999516010283,"Kameron Misner",26374,670224
"Ezequiel Tovar","COL",39,27,85.47307733389047,98,106.1,23.26923076923077,0,0,6,0.22222222,0.138888888,0.13647222374048498,0.25,0.17180555727746752,0.1894558866818746,0.16092923474617493,"Ezequiel Tovar",24064,678662
"Chuckie Robinson","LAD",19,15,84.11666552225749,96.1,105.3,15.083333333333334,0,0,2,0.13333333,0.117647058,0.16352941038306146,0.117647058,0.18470588783897898,0.10488726812250473,0.15323529745835593,"Chuckie Robinson",19824,642020
"Drew Romo","CHW",12,8,88.25000190734863,101.4,101.4,16.5,1,0.125,4,0.5,0,0.1266666709755858,0,0.23183333470175663,0,0.15216666754956046,"Drew Romo",27763,691011
"Carlos Cortes","ATH",13,9,88.67778015136719,102.8,102.8,2.5555555555555554,0,0,4,0.44444444,0,0.1393846170260356,0,0.19946154493551987,0,0.1457692293020395,"Carlos Cortes",21842,666126
"Eric Haase","SFG",18,7,81.08333206176758,91.8,91.8,-9.833333333333334,0,0,0,0,0.066666666,0.07773333309839169,0.066666666,0.08786666511247555,0.13473213770810297,0.14542588093044126,"Eric Haase",14111,606992
"Rodolfo Durán","SDP",28,20,84.9526316994115,97.9,101.4,13.263157894736842,0,0,4,0.2,0.111111111,0.15370370102701364,0.185185185,0.17281481189032397,0.1265999056674816,0.1428148175969168,"Rodolfo Duran",20958,660710
"Alejandro Kirk","TOR",34,26,82.86922924335187,102.2,105.1,11.923076923076923,1,0.03846154,6,0.23076923,0.121212121,0.1196666680502169,0.212121212,0.21760606269041696,0.13901609357665567,0.14032353154000113,"Alejandro Kirk",22581,672386
"Connor Joe","SEA",6,2,96.6500015258789,106.8,106.8,-10.5,0,0,1,0.5,0.166666666,0.12550000473856926,0.166666666,0.1868333431581656,0.1485902965068817,0.13400000457962355,"Connor Joe",16572,656582
"Oswaldo Cabrera","NYY",7,4,93.93333180745442,98.4,98.4,-6.333333333333333,0,0,2,0.5,0,0.13133333126703897,0,0.16249999900658926,0,0.12383333345254262,"Oswaldo Cabrera",21707,665828
"Gabriel Rincones Jr.","PHI",29,20,85.25,100.6,109.7,11.05,0,0,6,0.3,0.103448275,0.11924137888026648,0.103448275,0.16503448007178717,0.09222845990082314,0.12279310404997447,"Gabriel Rincones Jr.",31958,687282
"Zack Short","NYM",9,4,87.16666920979817,91.8,91.8,17,0,0,0,0,0.125,0.12500000279396772,0.125,0.1543750036507845,0.11144272238016129,0.11975000239908695,"Zack Short",19562,670097
"Brice Matthews","HOU",26,14,82.20833206176758,98.4,99.4,23.166666666666668,0,0,4,0.28571429,0.041666666,0.09108333270220707,0.041666666,0.1124583351969098,0.06363976240158081,0.11430480156093836,"Brice Matthews",33280,694728
"TJ Friedl","CIN",6,4,90.32499694824219,100.5,100.5,21.5,0,0,2,0.5,0,0.10400000214576721,0,0.1506666640440623,0,0.10700000325838725,"TJ Friedl",19522,670770
"Josh Smith","TEX",8,6,77.85000101725261,93.2,93.2,2,0,0,0,0,0.25,0.10637500509619713,0.375,0.1311250003054738,0.26935870200395584,0.10375000350177288,"Josh Smith",26396,669701
"Jonah Cox","SFG",12,5,90.26666768391927,102.3,102.3,23,0,0,1,0.2,0.1,0.09819999784231186,0.1,0.13109999746084214,0.08915417790412902,0.09879999756813049,"Jonah Cox",33270,813841
"Trei Cruz","DET",5,2,96.69999694824219,99.4,99.4,19,0,0,1,0.5,0,0.09599999785423279,0,0.12699999809265136,0,0.09679999947547913,"Trei Cruz",27569,669360
"Sam Huff","BAL",5,2,76.80000114440918,97.4,97.4,2,0,0,1,0.5,0,0.06959999948740006,0,0.12860000282526016,0,0.08559999912977219,"Sam Huff",22209,669087
"Evan Carter","TEX",6,4,87.30000305175781,98,98,-23,0,0,1,0.25,0.4,0.05639999955892563,0.4,0.06620000004768371,0.3566167116165161,0.05260000005364418,"Evan Carter",27790,694497
"Billy Cook","PIT",5,2,92.70000076293945,93.9,93.9,32,0,0,0,0,0,0.032600000500679016,0,0.09320000112056732,0,0.051800000667572024,"Billy Cook",29573,695257
